FID,osm_id,code,fclass,name
613,2676813349,2401,hotel,Frank David Hotel
614,2683642537,2564,car_wash,ESB Car Wash
615,2701432808,2301,restaurant,Fine Things
616,2710827756,2011,embassy,Delegation of the European Union
617,2711489909,2301,restaurant,Pizza Inn
619,2711489954,2546,computer_shop,Compusite
620,2711489959,2601,bank,Fidelity Bank
621,2711489963,2305,bar,Republic Bar & Grill
622,2711489973,2305,bar,Greenland Coconut Paradise
624,2783088934,2301,restaurant,Bosphorus
625,2812802251,2404,guesthouse,KNUST Guesthouse
626,2815197868,2101,pharmacy,New Discovery Pharmacy
627,2815197869,2401,hotel,Fairview Hotel
628,2815335737,2001,police,Kaneshie Police Station
629,2815397580,2564,car_wash,PAMA Car Wash
630,2822527495,2303,cafe,Ci Gusta
631,2822527496,2401,hotel,City Escape Hotel
632,2826655019,2120,doctors,Airport Womens Hospital
633,2836552450,2901,toilet, 
634,2850590969,2011,embassy,Residence of the High Commissioner of the Republic of Zambia
635,2857636707,2723,monument,Obetsebi
636,2896643845,2301,restaurant,Maestro
637,2896644680,2502,bakery,National Service Bakery
638,2896647319,2601,bank,UBA - Airport Branch
639,2906968771,2543,doityourself,City Lights
640,2921809692,2084,college,Goethe-Institut
641,2921809693,2084,college,National Film And Television Institute
642,2926170809,2082,school,Ghana School of Law
643,2926170810,2601,bank,Societe Generale Ghana
644,2935462044,2301,restaurant,Fali's Hot Pot
645,2940229220,2401,hotel,Hotel Obama
646,2940229221,2303,cafe,Nubuke Foundation
647,2940229222,2301,restaurant,Royal Emperor
648,2951558336,2516,butcher,Accra Abattoir
649,2951558337,2516,butcher,Ashaiman Abatoir
650,2968610413,2301,restaurant,Chicken Republic
652,3020162324,2601,bank,CAL Bank
653,3020162325,2522,sports_shop,Elite Sports
654,3020458530,2011,embassy,Embassy of Iran
655,3021673502,2301,restaurant,papilion
656,3029741014,2401,hotel,Blue Royal Hotel
657,3032289135,2401,hotel,Nyame Ye Hotel
658,3032289136,2083,kindergarten,Kingdom Hall
659,3032289137,2083,kindergarten,SAW MILL
660,3032289139,2401,hotel,Freedom Hotel
661,3032289141,2083,kindergarten,Naomi
662,3032289143,2083,kindergarten,Kingdom Child Academy
663,3032289144,2083,kindergarten,B. Antwi
664,3032289145,2083,kindergarten,Virginia School
665,3032289146,2082,school, 
666,3032289147,2083,kindergarten,B Amoako House
667,3032289149,2083,kindergarten,Happy Guest House
668,3032289149,2404,guesthouse,Happy Guest House
669,3032289152,2401,hotel,Hotel De La Columbia
670,3032289155,2083,kindergarten,Canadian Lodge
671,3032289156,2083,kindergarten,Islamic School
672,3032398047,2083,kindergarten,Somotel
673,3032398072,2083,kindergarten, 
674,3032398099,2083,kindergarten,Ampong
675,3032398100,2083,kindergarten,B. ANIM
676,3032398207,2083,kindergarten,B. Asante
677,3032398575,2083,kindergarten,CUA
678,3032398589,2601,bank,Absa
679,3032398800,2083,kindergarten,Wisdom School
680,3032399034,2083,kindergarten,Okyere Ebo
681,3032399065,2083,kindergarten,Bright Star
682,3032399087,2082,school, 
683,3032399288,2083,kindergarten,CUA
684,3037520186,2302,fast_food,Barcelos
685,3037520188,2501,supermarket,Flemingo Duty Free Shop
686,3039439313,2401,hotel,East Gate Hotel
687,3039439314,2401,hotel,Ellking Hotel
688,3039439315,2404,guesthouse,Golden Crest Lodge
689,3039442787,2401,hotel,Tribeca Hotel
690,3046100328,2602,atm, 
691,3046109689,2602,atm, 
692,3055429827,2083,kindergarten,Glorious Kids Nursery School
693,3056965159,2301,restaurant,Perfect Touch
694,3063488055,2001,police,Atomic Hills Estate Police Station
695,3063488056,2401,hotel,El'Orr Castle Hotel
696,3063488061,2081,university,Graduate School of Nuclear and Allied Sciences - University of Ghana
697,3063488062,2401,hotel,Joana Guest & Movie House
698,3063488063,2001,police,Kwabenya Police Station
699,3063488064,2401,hotel,Lolababy Hotel
700,3063488065,2601,bank,Pro Credit
701,3063488066,2001,police,South Kwabenya Police Post
702,3069906805,2120,doctors,Regional Medical Office of the Embassy of the Federal Republic of Germany
705,3071510351,2601,bank,International Commercial Bank Head Office
706,3071510352,2401,hotel,Maxlot Hotel
707,3072139349,2544,furniture_shop,Casa Trasacco
708,3073535099,2101,pharmacy, 
709,3073535099,2514,chemist, 
710,3073538540,2564,car_wash,Cae wash
711,3073552596,2503,kiosk,1+1 Barbering Saloon
712,3073581680,2005,post_office,Kaneshie Post Office
713,3073597584,2601,bank,Unique Trust Bank
714,3073599633,2602,atm, 
716,3073600900,2601,bank,GCB Bank
719,3073606508,2541,car_dealership,Auto Plaza - Hyundai
720,3073607081,2601,bank,Ecobank
721,3073611741,2101,pharmacy,Nectar Pharmacy
722,3073613435,2501,supermarket,Cash Down
723,3078017052,2301,restaurant,Bistro 22
724,3078223762,2001,police,Roman Ridge Police Station
725,3078225347,2511,convenience,Adjentes
726,3084401258,2301,restaurant,Bishop Canteen
727,3087205930,2601,bank,World Bank
728,3088136592,2401,hotel,Ecouté Lodge
729,3088136666,2901,toilet, 
730,3092163711,2601,bank,GCB Bank
731,3092306518,2601,bank,NationWide Financial Services
732,3092912370,2301,restaurant,Antonio
733,3095446415,2083,kindergarten,Hallel School Complex
735,3095459404,2541,car_dealership,Kaneshie First Light Car Sales
736,3095463608,2568,laundry,American Dry Cleaners
737,3095473909,2541,car_dealership, 
738,3095477324,2401,hotel,Sunlodge Hotel
739,3095478677,2601,bank,GT Bank
740,3095490652,2501,supermarket,Melcom
741,3096892441,2544,furniture_shop,Mobilia
742,3097151616,2602,atm,Stanbic Bank
743,3102654813,2602,atm,Stanbic
744,3103562956,2401,hotel,Jaria Hotel
745,3103575771,2601,bank,UBA
746,3103578959,2404,guesthouse,Guesthouse
747,3103580198,2082,school,Crown Prince
748,3103640585,2401,hotel,Hansonic Hotel
749,3103642315,2001,police,Odorkor Police Station
750,3103650030,2601,bank,Bank Sahel
751,3105729687,2083,kindergarten,Little Stars
753,3109291372,2101,pharmacy, 
754,3109314851,2007,library,Ghana Publishing Company
755,3123797168,2082,school,Abibiman Complex School
756,3123797169,2120,doctors,Better Hearing Clinic Ltd.
757,3123797171,2404,guesthouse,Mambo Spot Guesthouse
758,3123797172,2083,kindergarten,Patson Early Childhood Dev. Centre
760,3123797174,2601,bank,Consolidated Bank Ghana
761,3131154309,2401,hotel,Mayor Hotel
762,3133712042,2082,school,Cables & Wireless Cluster of Schools
763,3133719926,2601,bank,GT Bank
764,3133740469,2518,beverages,Julitom
765,3137499103,2401,hotel,Essado Hotel
766,3137499104,2001,police,Police Container
767,3137499105,2401,hotel,Tesano Royale Hotel
768,3137499106,2601,bank,Consolidated Bank Ghana
769,3137505112,2601,bank,Consolidated Bank Ghana
770,3137505113,2301,restaurant,Veda
771,3149970146,2601,bank,Access Bank
772,3149970148,2405,hostel,Prestige Hostel
773,3151512598,2305,bar,Camp David
774,3154194224,2950,tower,Sunny FM
775,3154242473,2401,hotel,Golden Egg Hotel
776,3154394318,2501,supermarket,Modex Supermarket
777,3154395506,2505,department_store,Provision Shop
779,3154427923,2301,restaurant,Las Palmas
780,3154427941,2601,bank,Ecobank
781,3154428579,2001,police,Lapaz Police station
782,3154429599,2301,restaurant,Abrantie Spot
783,3154450383,2304,pub,Mambo
784,3168511288,2401,hotel,Tri Circle Hotel
785,3168511310,2005,post_office,Kanda Post Office
786,3168511333,2901,toilet, 
787,3170102309,2601,bank,First Atlantic Bank
788,3182344936,2543,doityourself,C. Woermann (Ghana) Limited
789,3189944384,2501,supermarket,Marina Supermarket
792,3207019643,2951,comms_tower, 
793,3218120062,2082,school,Christian Home School
794,3220109672,2301,restaurant,White Bell
795,3221339628,2301,restaurant,Cahaya
796,3221339629,2301,restaurant,Coco Vanila
797,3229726701,2601,bank,Ecobank
798,3229726702,2601,bank,Ecobank
799,3229726703,2101,pharmacy,Medipoint
800,3246872586,2301,restaurant,Imperial Peking Chinese Restaurant
801,3257341295,2501,supermarket,Palace Mall
803,3272638988,2111,clinic,Police Clinic
804,3272961367,2301,restaurant,Coco Lounge
805,3282920480,2301,restaurant,805 Restaurants
806,3342992493,2083,kindergarten,Casely Memorial Nursery School & Kindergarten
807,3357013338,2082,school,Al-Rayan International School
808,3359885816,2602,atm, 
809,3359885872,2011,embassy,Embassy of Benin
810,3359885887,2406,chalet,Koku Cottage
811,3360413368,2301,restaurant,Burger and Relish
813,3415001092,2001,police,Kotobabi M.T.T.U
814,3415002035,2503,kiosk,Ice and Juice
815,3415002493,2083,kindergarten,Little Seeds Nursery
816,3421361206,2301,restaurant,HSI Thai Restaurant
817,3421361207,2251,sports_centre,HSi Fitness
818,3425613994,2601,bank,Ecobank
819,3425613995,2601,bank,Republic Bank
820,3455769659,2303,cafe,Get Stuffed Deli
821,3462084089,2302,fast_food,KFC
822,3473053004,2602,atm,Republic Bank
823,3474616631,2301,restaurant,Vixies
824,3475148648,2202,nightclub,Hot Gossip
825,3475250592,2305,bar, 
826,3495826830,2301,restaurant,Pinocchio
827,3495826831,2504,mall,Shalom Shopping Mall
828,3495826832,2301,restaurant,Starbites Food & Drink
829,3496547021,2082,school,The Intellectuals School
830,3506704799,2120,doctors,Healthnet Airpoort Mediacl Centre
831,3506704820,2011,embassy,Namibia High Commission
832,3506704821,2120,doctors,St. Andrews Clinic
833,3517050044,2305,bar,The Honeysuckle
834,3524850019,2302,fast_food,Basilissa
835,3524850593,2301,restaurant,Pizza Inn
836,3542320814,2502,bakery,Bakeshop Classics
837,3542320816,2401,hotel,Le Tandem Lodge & French Restaurant
838,3542320817,2513,florist,Unique Floral
839,3565803765,2544,furniture_shop,Royal Habits
840,3571778006,2011,embassy,Embassy of the Senegal
841,3571778007,2011,embassy,Royal Norwegian Consulate General
842,3595142479,2401,hotel,Yiri Lodge
843,3595142793,2951,comms_tower, 
844,3595142837,2951,comms_tower, 
845,3621666091,2101,pharmacy,Flexta Pharmacy
846,3621687506,2082,school,Deks Educational Institute
847,3648759945,2082,school,Presbyterian Primary School
848,3648759946,2082,school, 
849,3649609577,2306,food_court,Katawodieso
850,3649609578,2305,bar,Captains pub
851,3654910681,2307,biergarten,Goethe-Institut Bar
852,3654910682,2401,hotel,Susanna Lodge
853,3655875949,2601,bank,Ecobank
854,3661273622,2512,clothes,Adidas
855,3661905593,2301,restaurant,Dela
856,3665190016,2082,school,Osu Ringway Estate Basic School - GES Model School
857,3665190017,2120,doctors,Trust Specialist Hospital
858,3667771291,2501,supermarket,Saagar Supermarket
859,3673373222,2401,hotel,La Villa Boutique Hotel
860,3673373223,2301,restaurant,Ristorante Soprano
861,3674496828,2601,bank,ARB Apex Bank
864,3676893995,2601,bank,National Investment Bank Ltd
865,3678130670,2601,bank,Access
866,3678130672,2511,convenience,Ev
867,3678130673,2601,bank,Ecobank
868,3678130674,2601,bank,GT Bank
869,3678130675,2302,fast_food,KFC
870,3678130676,2601,bank,National Investment Bank
871,3678130677,2401,hotel,Paloma Hotel
872,3678130678,2401,hotel,Royal Ravico Hotel
873,3678130682,2601,bank,Societe Generale Ghana
874,3678130688,2601,bank,Universal Merchant Bank
875,3678130689,2202,nightclub,Walibi Beach Club
876,3678130690,2543,doityourself,Buildmart
877,3678130698,2303,cafe,vida e caffe
878,3688650338,2301,restaurant,Bahran Centre
879,3688650339,2301,restaurant,Gold Coast Restaurant & Bar
880,3688650361,2602,atm, 
881,3688672930,2205,playground, 
882,3706858382,2120,doctors,St. Lukes Clinic
883,3706860696,2601,bank,Fidelity Bank
884,3707622117,2401,hotel,Tang Palace Hotel
885,3707624211,2301,restaurant,18th Lane Indian Restaurant
886,3707631957,2513,florist,Blessed Floral Home
887,3720696351,2544,furniture_shop,Bedmate Furniture
888,3720696353,2083,kindergarten,Joy Kids School
889,3720696355,2526,toy_shop,Rabena
890,3720696845,2120,doctors,Accra Physiotherapy & Sports Injury Clinic
891,3720696847,2083,kindergarten,Belmar Kindergarten
892,3720696848,2121,dentist,Elite Dental Centre
893,3720696849,2401,hotel,Mainland Hotel
894,3720696851,2401,hotel,Santana Hotel
895,3720696852,2401,hotel,Silicon Lodge
896,3722374904,2082,school, 
897,3729496293,2301,restaurant,Cedars Restaurant
898,3731302543,2120,doctors,Citadel Clinic
899,3731302545,2404,guesthouse,Triple Crown Guest Lodge
900,3740083933,2011,embassy,Consulate of Belgium
901,3740288022,2082,school, 
902,3745519657,2121,dentist,Platinum Dendist
903,3745519658,2404,guesthouse,TS Lodgings
904,3746707311,2301,restaurant,Chez Clarisse
905,3751562725,2501,supermarket,Max Mart
906,3754224193,2304,pub,Booze Alot's Pub
907,3754224194,2001,police,Labadi Police Station
908,3754224199,2304,pub, 
909,3765449465,2301,restaurant,Oliver Twist
910,3774296757,2401,hotel,Charleston Hotel
911,3774296758,2083,kindergarten,Little Blossoms Nursery
912,3774795611,2305,bar,Big Al's
913,3777276420,2304,pub,Loley Pub
914,3783096036,2301,restaurant,Lord of the Wings
915,3783103593,2301,restaurant,Xo Restaurant & Bar
916,3783103594,2303,cafe,Café Kwae
917,3797170447,2301,restaurant,Galito's
918,3797170448,2601,bank,Energy Bank
919,3797170450,2084,college,School of Ordnance
920,3797170825,2601,bank,Bank of Baroda
921,3797170826,2601,bank,Fidelity Bank
922,3797170828,2529,beauty_shop,Liange Beauty Salon
923,3797252668,2602,atm,Ecobank
924,3797256357,2302,fast_food,Go Café
925,3800675329,2401,hotel,Salmarise Hotel
926,3800978925,2512,clothes,De Randevous
927,3802484461,2001,police,New Tula Aku Police Station
928,3802485229,2084,college,Radford University College
929,3802485230,2601,bank,Absa
930,3802489644,2541,car_dealership,Fiat
931,3802489646,2601,bank,GCB Bank
932,3802489647,2401,hotel,Hotel Casaréré
933,3802489648,2511,convenience,Kuuks Mart
934,3802490231,2541,car_dealership,Renault Trucks
935,3802490258,2101,pharmacy,Eric's Chemists
936,3802490268,2111,clinic,All Care Medical Center
937,3802490357,2301,restaurant,Maserie
938,3802490981,2301,restaurant,Mc Joy Restaurant
939,3802490982,2601,bank,Bank of Africa
940,3802490984,2529,beauty_shop, 
941,3802490987,2101,pharmacy,EPCL
942,3802491057,2001,police,EMEFS Estate Police
943,3802491198,2544,furniture_shop,Ultimate Furniture City
944,3802491199,2101,pharmacy,Zizi's Pharmacy
945,3802491200,2601,bank,CAL Bank
946,3802491202,2525,mobile_phone_shop,Tigo Experience Center
947,3802491361,2601,bank,Zenith Bank
948,3803696733,2305,bar, 
949,3810913657,2401,hotel,Crystal Palm Hotel
950,3830300481,2082,school,Fayef International School
951,3830300484,2082,school,New Convent Academy
952,3830300486,2082,school,Sheperdo Preparatory School
953,3830300487,2082,school,Stockwell Montessori School
954,3830300488,2101,pharmacy,Treasure Image Pharmacy
955,3830300489,2120,doctors,Tuba Community Maternity & Clinic
956,3837034716,2601,bank,Universal Merchant Bank Head Office
957,3837035095,2304,pub,Daybreakers
958,3837950397,2082,school,Aggrey Memorial International School
959,3837950398,2083,kindergarten,Sal Valley Preparatory Nursery
960,3837950399,2568,laundry,Wash Factory
961,3837992782,2120,doctors,FC Clinic
962,3837992783,2502,bakery,Finethinks Patisserie
963,3837992784,2101,pharmacy,Medicines Plus Pharmacy
964,3838054590,2301,restaurant,Simret
965,3838054616,2601,bank,uniCredit
966,3838547766,2205,playground, 
969,3896619436,2901,toilet, 
973,3903335645,2901,toilet, 
981,3950017315,2951,comms_tower, 
989,3969427330,2404,guesthouse,SSNIT Guest House
990,3971490558,2601,bank,CAL Bank
991,3974505652,2601,bank,Ecobank - St. John's Achimota
992,3974505653,2601,bank,Ecobank
994,3985259810,2005,post_office, 
995,3985313279,2205,playground,Childrens Play Ground
996,3985330209,2301,restaurant,Vastyna Restaurant & Bar
997,3985330211,2082,school, 
998,3985330212,2305,bar,Christie Marie
999,3985333158,2082,school,Teshie Estate Preparatory School (TEPS)
1000,3985379657,2082,school,Hill Top Preparatory School
1001,3985382260,2305,bar,St. Michaels Corner
1002,3986237938,2501,supermarket,A-Life Supermarket
1003,3993662830,2001,police,Ghana Police Service Ayimensah
1004,3993663188,2951,comms_tower, 
1005,4005598619,2504,mall,Rana Plaza
1006,4005601589,2301,restaurant,City Garden Korean Restaurant
1007,4005602680,2301,restaurant,Au Grand Ecuyer
1008,4005738162,2301,restaurant,Good Shepherd Hotel
1009,4018362075,2082,school,Queen's International School
1010,4018362076,2301,restaurant,Thai House Krua Thai Restaurant
1011,4021383012,2120,doctors,Claron Health International
1012,4023936897,2401,hotel,Phil Dell Hotel
1013,4029690147,2401,hotel,Ange Hill Hotel
1014,4029690148,2546,computer_shop,Compu Ghana
1015,4029690149,2601,bank,Ecobank A&C Mall
1016,4029690150,2205,playground,Kiddy Ground
1017,4029690152,2528,greengrocer,Timen's Farmers Market
1018,4030380929,2011,embassy,Indonesia Consulate
1019,4033070563,2601,bank,CAL bank
1020,4033070564,2601,bank,Societe Generale Ghana
1021,4037240689,2082,school,Bishop Mc Calla Preparatory JHS
1022,4046532283,2401,hotel,MJ Grand Hotel
1023,4052432162,2011,embassy,Embassy of Morocco
1024,4055283448,2301,restaurant,Bedouin Pool Lounge
1025,4056378480,2305,bar,Kona Bar and Grill
1026,4056390485,2082,school,E-Language Laboratory
1027,4056390487,2001,police,Tesano Police Station
1028,4064622185,2401,hotel,Bamfo Hotel
1029,4067018120,2082,school,Ann's Preparatory JSS
1030,4067018121,2601,bank,Stanbic Bank
1031,4067018153,2541,car_dealership, 
1032,4067018156,2541,car_dealership, 
1033,4083384064,2301,restaurant,Nicolino's
1034,4095423811,2401,hotel,His Precense Hotel
1035,4104600480,2401,hotel,Alexander Plaza Hotel
1036,4104601763,2302,fast_food,Papa's Pizza
1037,4104619077,2082,school,Fountain of Youth International
1038,4104793640,2301,restaurant,Country Kitchen Restaurant
1039,4121002430,2305,bar,Plot 7
1040,4127961943,2601,bank, 
1041,4131175826,2301,restaurant, 
1042,4139308404,2305,bar,Celsbridge
1043,4142601150,2083,kindergarten,Wonderful Lords Day Care
